  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      2.2417E-03      1.2703E+00      1.1207E+00      1.4232E+00      1.7960E-03      6.6665E+01      1.1543E+02      1.0000E+00
      2.2727E-03      1.3479E+00      1.1370E+00      1.5173E+00      1.7844E-03      6.5805E+01      1.1500E+02      1.0000E+00
      2.3534E-03      1.3241E+00      1.1309E+00      1.4622E+00      1.8687E-03      6.6060E+01      1.1548E+02      1.0000E+00
      2.3534E-03      1.3241E+00      1.1309E+00      1.4622E+00      1.8687E-03      6.6060E+01      1.1548E+02      1.0000E+00
      2.2727E-03      1.3479E+00      1.1370E+00      1.5173E+00      1.7844E-03      6.5805E+01      1.1500E+02      1.0000E+00
      2.2417E-03      1.2703E+00      1.1207E+00      1.4232E+00      1.7960E-03      6.6665E+01      1.1543E+02      1.0000E+00
      2.0170E-03      1.3392E+00      1.1239E+00      1.5969E+00      1.5490E-03      6.6257E+01      1.1347E+02      1.0000E+00
      1.9407E-03      1.1933E+00      1.1420E+00      1.3963E+00      1.5500E-03      6.7645E+01      1.1570E+02      1.0000E+00
      1.6304E-03      1.2997E+00      1.1535E+00      1.7002E+00      1.2064E-03      6.7419E+01      1.1247E+02      1.0000E+00
      1.5468E-03      1.2774E+00      1.1673E+00      1.6293E+00      1.0073E-03      7.8489E+01      1.1846E+02      1.0000E+00
      2.7206E-03      1.2057E+00      1.0679E+00      1.4394E+00      2.1530E-03      7.4546E+01      9.8659E+01      1.0000E+00
      1.6590E-03      1.3836E+00      1.1520E+00      1.7988E+00      1.1191E-03      6.3687E+01      1.1102E+02      1.0000E+00
      1.5285E-03      1.3356E+00      1.2091E+00      1.6684E+00      9.9129E-04      7.5146E+01      1.2188E+02      1.0000E+00
      2.6189E-03      1.1567E+00      1.0691E+00      1.4266E+00      2.2568E-03      8.0298E+01      9.5720E+01      1.0000E+00
      3.2697E-03      1.0627E+00      1.0193E+00      1.1763E+00      3.0506E-03      8.2717E+01      9.6283E+01      1.0000E+00
      3.5116E-03      1.1316E+00      1.0227E+00      1.2601E+00      3.0678E-03      7.9389E+01      9.9248E+01      1.0000E+00
      1.5500E-03      1.6128E+00      1.2665E+00      1.9744E+00      9.0148E-04      5.8211E+01      1.1343E+02      1.0000E+00
      1.4296E-03      1.4062E+00      1.2783E+00      1.5759E+00      9.9718E-04      6.4241E+01      1.2721E+02      1.0000E+00
      2.2283E-03      1.3041E+00      1.1291E+00      1.6376E+00      2.0267E-03      8.4645E+01      9.9263E+01      1.0000E+00
      2.4148E-03      1.2704E+00      1.0907E+00      1.5253E+00      2.3592E-03      8.7902E+01      9.1840E+01      1.0000E+00
      2.1954E-03      1.3123E+00      1.1378E+00      1.6697E+00      1.9842E-03      8.5531E+01      9.8823E+01      1.0000E+00
      1.3918E-03      1.4269E+00      1.2898E+00      1.6293E+00      9.6069E-04      6.4325E+01      1.2740E+02      1.0000E+00
      1.5220E-03      1.5738E+00      1.2323E+00      1.8835E+00      8.8874E-04      5.9298E+01      1.1333E+02      1.0000E+00
      3.3524E-03      1.1476E+00      1.0281E+00      1.2524E+00      2.9101E-03      7.8479E+01      9.9182E+01      1.0000E+00
      2.9158E-03      1.1029E+00      1.0328E+00      1.2805E+00      2.5796E-03      8.2715E+01      9.5203E+01      1.0000E+00
      1.7894E-03      1.2501E+00      1.1715E+00      1.4393E+00      1.1989E-03      7.5605E+01      1.2109E+02      1.0000E+00
      1.9070E-03      1.4930E+00      1.2027E+00      1.7446E+00      1.3101E-03      6.0839E+01      1.1442E+02      1.0000E+00
      3.2319E-03      1.1208E+00      1.0355E+00      1.2334E+00      2.6304E-03      7.4972E+01      9.6365E+01      1.0000E+00
      1.9366E-03      1.1855E+00      1.1320E+00      1.3544E+00      1.3109E-03      7.9663E+01      1.1789E+02      1.0000E+00
      2.0826E-03      1.4349E+00      1.1845E+00      1.6682E+00      1.5333E-03      6.1628E+01      1.1675E+02      1.0000E+00
      3.0803E-03      1.1482E+00      1.0397E+00      1.3033E+00      2.3713E-03      7.4132E+01      1.0071E+02      1.0000E+00
      1.6872E-03      1.2002E+00      1.1255E+00      1.4768E+00      1.1043E-03      7.6485E+01      1.1632E+02      1.0000E+00
      1.7788E-03      1.2838E+00      1.1597E+00      1.6106E+00      1.3257E-03      6.6659E+01      1.1539E+02      1.0000E+00
      1.9574E-03      1.2211E+00      1.1366E+00      1.4618E+00      1.5302E-03      6.8164E+01      1.1477E+02      1.0000E+00
      1.9993E-03      1.2785E+00      1.1296E+00      1.5459E+00      1.5529E-03      6.7068E+01      1.1377E+02      1.0000E+00
      2.0464E-03      1.2638E+00      1.1293E+00      1.5079E+00      1.6026E-03      6.7138E+01      1.1421E+02      1.0000E+00
      2.0402E-03      1.2511E+00      1.1312E+00      1.4905E+00      1.6042E-03      6.7217E+01      1.1436E+02      1.0000E+00
      1.9463E-03      1.2804E+00      1.1317E+00      1.5720E+00      1.5041E-03      6.7182E+01      1.1328E+02      1.0000E+00
      1.8928E-03      1.1988E+00      1.1456E+00      1.4510E+00      1.4840E-03      6.8228E+01      1.1488E+02      1.0000E+00
      1.6814E-03      1.2727E+00      1.1667E+00      1.6501E+00      1.2452E-03      6.7230E+01      1.1422E+02      1.0000E+00
      1.5937E-03      1.2323E+00      1.1404E+00      1.5628E+00      1.0367E-03      7.6660E+01      1.1671E+02      1.0000E+00
      2.8950E-03      1.1656E+00      1.0489E+00      1.3604E+00      2.2395E-03      7.4464E+01      1.0053E+02      1.0000E+00
      1.8978E-03      1.4034E+00      1.1613E+00      1.7187E+00      1.3575E-03      6.2487E+01      1.1489E+02      1.0000E+00
      1.7520E-03      1.2254E+00      1.1447E+00      1.4615E+00      1.1796E-03      7.9929E+01      1.1836E+02      1.0000E+00
      2.9169E-03      1.1748E+00      1.0461E+00      1.3469E+00      2.3787E-03      7.4851E+01      9.6233E+01      1.0000E+00
      1.6655E-03      1.4397E+00      1.1617E+00      1.8131E+00      1.0927E-03      6.2563E+01      1.1074E+02      1.0000E+00
      1.5418E-03      1.3433E+00      1.2246E+00      1.6310E+00      1.0157E-03      7.2385E+01      1.2338E+02      1.0000E+00
      2.5943E-03      1.1798E+00      1.0750E+00      1.4641E+00      2.2541E-03      8.2423E+01      9.6018E+01      1.0000E+00
      3.1948E-03      1.0970E+00      1.0263E+00      1.2424E+00      2.9737E-03      8.4018E+01      9.4101E+01      1.0000E+00
      3.5576E-03      1.0565E+00      1.0086E+00      1.1321E+00      3.3971E-03      8.5874E+01      9.2408E+01      1.0000E+00
      3.7592E-03      1.0380E+00      1.0026E+00      1.0741E+00      3.6490E-03      8.7609E+01      9.0983E+01      1.0000E+00
      3.8094E-03      1.0338E+00      1.0014E+00      1.0537E+00      3.7364E-03      8.8740E+01      9.0988E+01      1.0000E+00
      3.7061E-03      1.0428E+00      1.0040E+00      1.0908E+00      3.5766E-03      8.7038E+01      9.1123E+01      1.0000E+00
      3.4371E-03      1.0698E+00      1.0139E+00      1.1715E+00      3.2455E-03      8.5265E+01      9.2979E+01      1.0000E+00
      2.9315E-03      1.1391E+00      1.0486E+00      1.3585E+00      2.6088E-03      8.3471E+01      9.5071E+01      1.0000E+00
      1.8874E-03      1.2790E+00      1.1500E+00      1.5446E+00      1.3344E-03      7.6707E+01      1.1762E+02      1.0000E+00
      2.6204E-03      1.3664E+00      1.1681E+00      1.9322E+00      1.5384E-03      6.7987E+01      1.1579E+02      1.0000E+00
      3.7114E-03      1.1950E+00      1.1160E+00      1.2688E+00      3.1075E-03      6.3727E+01      1.0872E+02      1.0000E+00
      2.5640E-03      1.1178E+00      1.0854E+00      1.2933E+00      2.2336E-03      7.1466E+01      1.0863E+02      1.0000E+00
      1.4248E-03      1.2314E+00      1.3170E+00      1.3704E+00      9.3134E-04      6.7802E+01      1.2995E+02      1.0000E+00
      1.7750E-03      1.3393E+00      1.0886E+00      1.7018E+00      1.3108E-03      7.1991E+01      1.0780E+02      1.0000E+00
      1.9766E-03      1.3183E+00      1.2424E+00      1.3662E+00      1.6161E-03      5.6935E+01      1.2504E+02      1.0000E+00
      2.3501E-03      1.3799E+00      1.1076E+00      1.6165E+00      1.7674E-03      7.2301E+01      1.0641E+02      1.0000E+00
      2.9310E-03      1.2421E+00      1.1313E+00      1.4280E+00      2.1756E-03      6.2166E+01      1.0559E+02      1.0000E+00
      1.4879E-03      1.2280E+00      1.2848E+00      1.4575E+00      9.2875E-04      6.9875E+01      1.2782E+02      1.0000E+00
      1.7168E-03      1.2177E+00      1.0777E+00      1.5849E+00      1.3147E-03      7.7709E+01      1.0328E+02      1.0000E+00
      1.6916E-03      1.2794E+00      1.3449E+00      1.5200E+00      1.2215E-03      5.8297E+01      1.2760E+02      1.0000E+00
      1.7739E-03      1.1948E+00      1.0683E+00      1.5189E+00      1.3891E-03      7.8159E+01      1.0317E+02      1.0000E+00
      1.6645E-03      1.2979E+00      1.4261E+00      1.5493E+00      1.1290E-03      5.7295E+01      1.3133E+02      1.0000E+00
      1.6473E-03      1.2986E+00      1.1292E+00      1.5983E+00      1.1276E-03      6.2671E+01      1.0529E+02      1.0000E+00
      2.9827E-03      1.1925E+00      1.1096E+00      1.4215E+00      2.1095E-03      8.1182E+01      1.1467E+02      1.0000E+00
      2.1793E-03      1.4564E+00      1.3150E+00      1.6460E+00      1.5529E-03      5.5067E+01      1.2815E+02      1.0000E+00
      1.9956E-03      1.1915E+00      1.0443E+00      1.3531E+00      1.6525E-03      7.5308E+01      1.0205E+02      1.0000E+00
      1.7287E-03      1.3282E+00      1.3756E+00      1.6992E+00      1.1056E-03      6.0443E+01      1.2865E+02      1.0000E+00
      1.6752E-03      1.3051E+00      1.1452E+00      1.6784E+00      1.1180E-03      6.3864E+01      1.0217E+02      1.0000E+00
      2.7556E-03      1.1760E+00      1.1017E+00      1.2597E+00      2.4207E-03      6.5929E+01      1.1303E+02      1.0000E+00
      2.7858E-03      1.2658E+00      1.3715E+00      2.2252E+00      1.6239E-03      7.2050E+01      1.1162E+02      1.0000E+00
